datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Coal,15176.4,0.16,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Gas,38822.4,0.42,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Hydro,1955.8,0.02,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Multiple Fuels,1287.9,0.01,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Nuclear,31538.2,0.34,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Oil,207.4,0.00,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Other,117.3,0.00,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Other Renewables,644.6,0.01,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Solar,2486.7,0.03,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Storage,0.0,0.00,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Wind,667.5,0.01,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Coal,15155.7,0.16,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Gas,37573.4,0.41,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Hydro,1894.5,0.02,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Multiple Fuels,1340.8,0.01,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Nuclear,31568.4,0.34,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Oil,236.9,0.00,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Other,124.6,0.00,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Other Renewables,649.6,0.01,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Solar,2596.4,0.03,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Storage,0.0,0.00,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Wind,732.6,0.01,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Coal,14959.2,0.17,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Gas,36290.0,0.40,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Hydro,1873.5,0.02,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Multiple Fuels,1191.5,0.01,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Nuclear,31567.7,0.35,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Oil,223.4,0.00,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Other,127.8,0.00,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Other Renewables,656.8,0.01,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Solar,2522.3,0.03,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Storage,0.0,0.00,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Wind,677.9,0.01,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Coal,14791.7,0.17,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Gas,35928.7,0.41,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Hydro,1451.3,0.02,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Multiple Fuels,233.7,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Nuclear,31583.8,0.36,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Oil,221.0,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Other,120.1,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Other Renewables,639.8,0.01,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Solar,1918.1,0.02,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Storage,0.0,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Wind,947.8,0.01,True
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Coal,15053.4,0.17,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Gas,37557.6,0.43,False
