datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Nuclear,31847.1,0.38,False
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Oil,231.7,0.00,False
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Other,47.0,0.00,False
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Other Renewables,671.9,0.01,True
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Solar,0.0,0.00,True
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Storage,0.0,0.00,False
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Wind,477.6,0.01,True
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Coal,24120.5,0.28,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Gas,29534.8,0.34,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Hydro,499.0,0.01,True
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Multiple Fuels,3.3,0.00,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Nuclear,31826.8,0.36,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Oil,230.4,0.00,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Other,43.4,0.00,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Other Renewables,669.2,0.01,True
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Solar,0.0,0.00,True
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Storage,0.0,0.00,False
7/31/2021 5:00:00 AM,7/31/2021 1:00:00 AM,Wind,526.7,0.01,True
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Coal,25657.7,0.28,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Gas,32425.1,0.35,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Hydro,492.1,0.01,True
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Multiple Fuels,3.2,0.00,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Nuclear,31780.3,0.34,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Oil,227.0,0.00,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Other,49.3,0.00,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Other Renewables,676.2,0.01,True
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Solar,0.0,0.00,True
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Storage,0.0,0.00,False
7/31/2021 4:00:00 AM,7/31/2021 12:00:00 AM,Wind,930.6,0.01,True
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Coal,27955.8,0.28,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Gas,37378.7,0.38,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Hydro,506.0,0.01,True
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Multiple Fuels,3.2,0.00,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Nuclear,31748.2,0.32,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Oil,225.5,0.00,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Other,50.1,0.00,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Other Renewables,671.9,0.01,True
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Solar,0.0,0.00,True
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Storage,0.0,0.00,False
7/31/2021 3:00:00 AM,7/30/2021 11:00:00 PM,Wind,924.4,0.01,True
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Coal,28114.6,0.27,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Gas,42828.1,0.41,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Hydro,686.1,0.01,True
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Multiple Fuels,343.8,0.00,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Nuclear,31716.7,0.30,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Oil,224.6,0.00,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Other,48.4,0.00,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Other Renewables,712.8,0.01,True
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Solar,0.0,0.00,True
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Storage,0.0,0.00,False
7/31/2021 2:00:00 AM,7/30/2021 10:00:00 PM,Wind,857.4,0.01,True
7/31/2021 1:00:00 AM,7/30/2021 9:00:00 PM,Coal,29184.5,0.26,False
7/31/2021 1:00:00 AM,7/30/2021 9:00:00 PM,Gas,47394.5,0.42,False
7/31/2021 1:00:00 AM,7/30/2021 9:00:00 PM,Hydro,1407.7,0.01,True
7/31/2021 1:00:00 AM,7/30/2021 9:00:00 PM,Multiple Fuels,1081.4,0.01,False
7/31/2021 1:00:00 AM,7/30/2021 9:00:00 PM,Nuclear,31674.8,0.28,False
7/31/2021 1:00:00 AM,7/30/2021 9:00:00 PM,Oil,228.1,0.00,False
