datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Hydro,5638.7,0.04,True
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Multiple Fuels,2002.7,0.02,False
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Nuclear,32522.8,0.26,False
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Oil,123.8,0.00,False
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Other,57.8,0.00,False
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Other Renewables,727.8,0.00,True
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Solar,1084.0,0.01,True
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Storage,0.0,0.00,False
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Wind,1624.5,0.01,True
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Coal,31351.4,0.25,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Gas,51958.1,0.41,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Hydro,4973.7,0.04,True
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Multiple Fuels,1988.1,0.02,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Nuclear,32531.2,0.26,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Oil,102.3,0.00,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Other,57.3,0.00,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Other Renewables,738.8,0.00,True
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Solar,1573.9,0.01,True
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Storage,0.0,0.00,False
8/31/2021 7:00:00 PM,8/31/2021 3:00:00 PM,Wind,1275.3,0.01,True
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Coal,31318.4,0.25,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Gas,51610.5,0.41,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Hydro,4963.9,0.04,True
